Country,Index,Year,value
NETHERLANDS,Government responsibility for informing parents about school choice. Primary and lower secondary levels,2012,NA
NETHERLANDS,Government responsibility for informing parents about school choice. Primary and lower secondary levels,2013,NA
NETHERLANDS,Government responsibility for informing parents about school choice. Primary and lower secondary levels,2014,NA
NETHERLANDS,Parental expectations are characterised by pressure on the school to achieve high academic standards among students,1990,NA
NETHERLANDS,Parental expectations are characterised by pressure on the school to achieve high academic standards among students,1991,NA
NETHERLANDS,Parental expectations are characterised by pressure on the school to achieve high academic standards among students,1992,NA
NETHERLANDS,Parental expectations are characterised by pressure on the school to achieve high academic standards among students,1993,NA
NETHERLANDS,Parental expectations are characterised by pressure on the school to achieve high academic standards among students,1994,NA
NETHERLANDS,Parental expectations are characterised by pressure on the school to achieve high academic standards among students,1995,NA
NETHERLANDS,Parental expectations are characterised by pressure on the school to achieve high academic standards among students,1996,NA
NETHERLANDS,Parental expectations are characterised by pressure on the school to achieve high academic standards among students,1997,NA
NETHERLANDS,Parental expectations are characterised by pressure on the school to achieve high academic standards among students,1998,NA
NETHERLANDS,Parental expectations are characterised by pressure on the school to achieve high academic standards among students,1999,NA
NETHERLANDS,Parental expectations are characterised by pressure on the school to achieve high academic standards among students,2000,NA
NETHERLANDS,Parental expectations are characterised by pressure on the school to achieve high academic standards among students,2001,NA
NETHERLANDS,Parental expectations are characterised by pressure on the school to achieve high academic standards among students,2002,NA
NETHERLANDS,Parental expectations are characterised by pressure on the school to achieve high academic standards among students,2003,NA
NETHERLANDS,Parental expectations are characterised by pressure on the school to achieve high academic standards among students,2004,NA
NETHERLANDS,Parental expectations are characterised by pressure on the school to achieve high academic standards among students,2005,NA
NETHERLANDS,Parental expectations are characterised by pressure on the school to achieve high academic standards among students,2006,NA
NETHERLANDS,Parental expectations are characterised by pressure on the school to achieve high academic standards among students,2007,NA
NETHERLANDS,Parental expectations are characterised by pressure on the school to achieve high academic standards among students,2008,NA
NETHERLANDS,Parental expectations are characterised by pressure on the school to achieve high academic standards among students,2009,6.82
NETHERLANDS,Parental expectations are characterised by pressure on the school to achieve high academic standards among students,2010,NA
NETHERLANDS,Parental expectations are characterised by pressure on the school to achieve high academic standards among students,2011,NA
NETHERLANDS,Parental expectations are characterised by pressure on the school to achieve high academic standards among students,2012,12.21
NETHERLANDS,Parental expectations are characterised by pressure on the school to achieve high academic standards among students,2013,NA
NETHERLANDS,Parental expectations are characterised by pressure on the school to achieve high academic standards among students,2014,NA
NETHERLANDS,Pupil-teacher ratio. Secondary school,1990,15.54
NETHERLANDS,Pupil-teacher ratio. Secondary school,1991,15.68
NETHERLANDS,Pupil-teacher ratio. Secondary school,1992,15.8
NETHERLANDS,Pupil-teacher ratio. Secondary school,1993,15.92
NETHERLANDS,Pupil-teacher ratio. Secondary school,1994,17.41
NETHERLANDS,Pupil-teacher ratio. Secondary school,1995,16.92
NETHERLANDS,Pupil-teacher ratio. Secondary school,1996,16.43
NETHERLANDS,Pupil-teacher ratio. Secondary school,1997,15.93
NETHERLANDS,Pupil-teacher ratio. Secondary school,1998,15.44
NETHERLANDS,Pupil-teacher ratio. Secondary school,1999,14.95
NETHERLANDS,Pupil-teacher ratio. Secondary school,2000,14.45
NETHERLANDS,Pupil-teacher ratio. Secondary school,2001,13.96
NETHERLANDS,Pupil-teacher ratio. Secondary school,2002,13.47
NETHERLANDS,Pupil-teacher ratio. Secondary school,2003,13.09
NETHERLANDS,Pupil-teacher ratio. Secondary school,2004,12.74
NETHERLANDS,Pupil-teacher ratio. Secondary school,2005,13.13
NETHERLANDS,Pupil-teacher ratio. Secondary school,2006,13.31
NETHERLANDS,Pupil-teacher ratio. Secondary school,2007,13.32
NETHERLANDS,Pupil-teacher ratio. Secondary school,2008,13.18
NETHERLANDS,Pupil-teacher ratio. Secondary school,2009,13.4
NETHERLANDS,Pupil-teacher ratio. Secondary school,2010,13.73
NETHERLANDS,Pupil-teacher ratio. Secondary school,2011,13.57
NETHERLANDS,Pupil-teacher ratio. Secondary school,2012,13.86
NETHERLANDS,Pupil-teacher ratio. Secondary school,2013,NA
NETHERLANDS,Pupil-teacher ratio. Secondary school,2014,NA
NETHERLANDS,Pupil-teacher ratio. Primary school,1990,17.36
NETHERLANDS,Pupil-teacher ratio. Primary school,1991,17.17
NETHERLANDS,Pupil-teacher ratio. Primary school,1992,16.48
NETHERLANDS,Pupil-teacher ratio. Primary school,1993,16.17
NETHERLANDS,Pupil-teacher ratio. Primary school,1994,18.36
NETHERLANDS,Pupil-teacher ratio. Primary school,1995,NA
NETHERLANDS,Pupil-teacher ratio. Primary school,1996,NA
NETHERLANDS,Pupil-teacher ratio. Primary school,1997,NA
NETHERLANDS,Pupil-teacher ratio. Primary school,1998,NA
NETHERLANDS,Pupil-teacher ratio. Primary school,1999,16.6
NETHERLANDS,Pupil-teacher ratio. Primary school,2000,16.8
NETHERLANDS,Pupil-teacher ratio. Primary school,2001,17.2
NETHERLANDS,Pupil-teacher ratio. Primary school,2002,17
NETHERLANDS,Pupil-teacher ratio. Primary school,2003,16
NETHERLANDS,Pupil-teacher ratio. Primary school,2004,15.9
NETHERLANDS,Pupil-teacher ratio. Primary school,2005,15.9
NETHERLANDS,Pupil-teacher ratio. Primary school,2006,15.3
NETHERLANDS,Pupil-teacher ratio. Primary school,2007,15.6
NETHERLANDS,Pupil-teacher ratio. Primary school,2008,15.8
NETHERLANDS,Pupil-teacher ratio. Primary school,2009,15.8
NETHERLANDS,Pupil-teacher ratio. Primary school,2010,15.7
NETHERLANDS,Pupil-teacher ratio. Primary school,2011,20.6
NETHERLANDS,Pupil-teacher ratio. Primary school,2012,11.5
NETHERLANDS,Pupil-teacher ratio. Primary school,2013,NA
NETHERLANDS,Pupil-teacher ratio. Primary school,2014,NA
NETHERLANDS,School life expectancy (Primary to tertiary),1990,14.56
NETHERLANDS,School life expectancy (Primary to tertiary),1991,14.81
NETHERLANDS,School life expectancy (Primary to tertiary),1992,14.71
NETHERLANDS,School life expectancy (Primary to tertiary),1993,14.95
NETHERLANDS,School life expectancy (Primary to tertiary),1994,17.26
NETHERLANDS,School life expectancy (Primary to tertiary),1995,16.64
NETHERLANDS,School life expectancy (Primary to tertiary),1996,16.87
NETHERLANDS,School life expectancy (Primary to tertiary),1997,16.58
NETHERLANDS,School life expectancy (Primary to tertiary),1998,16.59
NETHERLANDS,School life expectancy (Primary to tertiary),1999,16.48
NETHERLANDS,School life expectancy (Primary to tertiary),2000,16.67
NETHERLANDS,School life expectancy (Primary to tertiary),2001,16.78
NETHERLANDS,School life expectancy (Primary to tertiary),2002,16.39
NETHERLANDS,School life expectancy (Primary to tertiary),2003,16.46
NETHERLANDS,School life expectancy (Primary to tertiary),2004,16.34
NETHERLANDS,School life expectancy (Primary to tertiary),2005,16.44
NETHERLANDS,School life expectancy (Primary to tertiary),2006,16.53
NETHERLANDS,School life expectancy (Primary to tertiary),2007,16.67
NETHERLANDS,School life expectancy (Primary to tertiary),2008,16.78
NETHERLANDS,School life expectancy (Primary to tertiary),2009,16.84
NETHERLANDS,School life expectancy (Primary to tertiary),2010,17.03
NETHERLANDS,School life expectancy (Primary to tertiary),2011,17.91
NETHERLANDS,School life expectancy (Primary to tertiary),2012,17.92
NETHERLANDS,School life expectancy (Primary to tertiary),2013,NA
NETHERLANDS,School life expectancy (Primary to tertiary),2014,NA
NETHERLANDS,Pre-primary entrance age,1990,4
NETHERLANDS,Pre-primary entrance age,1991,4
NETHERLANDS,Pre-primary entrance age,1992,4
NETHERLANDS,Pre-primary entrance age,1993,4
NETHERLANDS,Pre-primary entrance age,1994,4
NETHERLANDS,Pre-primary entrance age,1995,4
NETHERLANDS,Pre-primary entrance age,1996,4
NETHERLANDS,Pre-primary entrance age,1997,4
NETHERLANDS,Pre-primary entrance age,1998,4
NETHERLANDS,Pre-primary entrance age,1999,4
NETHERLANDS,Pre-primary entrance age,2000,4
NETHERLANDS,Pre-primary entrance age,2001,4
NETHERLANDS,Pre-primary entrance age,2002,4
NETHERLANDS,Pre-primary entrance age,2003,4
NETHERLANDS,Pre-primary entrance age,2004,4
NETHERLANDS,Pre-primary entrance age,2005,4
NETHERLANDS,Pre-primary entrance age,2006,4
NETHERLANDS,Pre-primary entrance age,2007,4
NETHERLANDS,Pre-primary entrance age,2008,4
NETHERLANDS,Pre-primary entrance age,2009,4
NETHERLANDS,Pre-primary entrance age,2010,4
NETHERLANDS,Pre-primary entrance age,2011,3
NETHERLANDS,Pre-primary entrance age,2012,3
NETHERLANDS,Pre-primary entrance age,2013,4
NETHERLANDS,Pre-primary entrance age,2014,NA
NETHERLANDS,Total public expenditure on educational institutions as % of GDP - all levels,1990,NA
NETHERLANDS,Total public expenditure on educational institutions as % of GDP - all levels,1991,NA
NETHERLANDS,Total public expenditure on educational institutions as % of GDP - all levels,1992,NA
NETHERLANDS,Total public expenditure on educational institutions as % of GDP - all levels,1993,NA
NETHERLANDS,Total public expenditure on educational institutions as % of GDP - all levels,1994,NA
NETHERLANDS,Total public expenditure on educational institutions as % of GDP - all levels,1995,NA
NETHERLANDS,Total public expenditure on educational institutions as % of GDP - all levels,1996,NA
NETHERLANDS,Total public expenditure on educational institutions as % of GDP - all levels,1997,NA
NETHERLANDS,Total public expenditure on educational institutions as % of GDP - all levels,1998,NA
NETHERLANDS,Total public expenditure on educational institutions as % of GDP - all levels,1999,NA
NETHERLANDS,Total public expenditure on educational institutions as % of GDP - all levels,2000,4.29
NETHERLANDS,Total public expenditure on educational institutions as % of GDP - all levels,2001,4.51
NETHERLANDS,Total public expenditure on educational institutions as % of GDP - all levels,2002,4.64
NETHERLANDS,Total public expenditure on educational institutions as % of GDP - all levels,2003,4.55
NETHERLANDS,Total public expenditure on educational institutions as % of GDP - all levels,2004,4.62
NETHERLANDS,Total public expenditure on educational institutions as % of GDP - all levels,2005,4.63
NETHERLANDS,Total public expenditure on educational institutions as % of GDP - all levels,2006,4.82
NETHERLANDS,Total public expenditure on educational institutions as % of GDP - all levels,2007,4.75
NETHERLANDS,Total public expenditure on educational institutions as % of GDP - all levels,2008,4.79
NETHERLANDS,Total public expenditure on educational institutions as % of GDP - all levels,2009,5.35
NETHERLANDS,Total public expenditure on educational institutions as % of GDP - all levels,2010,5.38
NETHERLANDS,Total public expenditure on educational institutions as % of GDP - all levels,2011,5.31
NETHERLANDS,Total public expenditure on educational institutions as % of GDP - all levels,2012,NA
NETHERLANDS,Total public expenditure on educational institutions as % of GDP - all levels,2013,NA
NETHERLANDS,Total public expenditure on educational institutions as % of GDP - all levels,2014,NA
NETHERLANDS,Public expenditure per pupil as % of GDP per capita. All levels,1990,25.52
NETHERLANDS,Public expenditure per pupil as % of GDP per capita. All levels,1991,25.27
NETHERLANDS,Public expenditure per pupil as % of GDP per capita. All levels,1992,24.56
NETHERLANDS,Public expenditure per pupil as % of GDP per capita. All levels,1993,23.86
NETHERLANDS,Public expenditure per pupil as % of GDP per capita. All levels,1994,21.43
NETHERLANDS,Public expenditure per pupil as % of GDP per capita. All levels,1995,21.31
NETHERLANDS,Public expenditure per pupil as % of GDP per capita. All levels,1996,21.05
NETHERLANDS,Public expenditure per pupil as % of GDP per capita. All levels,1997,21.52
NETHERLANDS,Public expenditure per pupil as % of GDP per capita. All levels,1998,22
NETHERLANDS,Public expenditure per pupil as % of GDP per capita. All levels,1999,22.04
NETHERLANDS,Public expenditure per pupil as % of GDP per capita. All levels,2000,22.19
NETHERLANDS,Public expenditure per pupil as % of GDP per capita. All levels,2001,22.54
NETHERLANDS,Public expenditure per pupil as % of GDP per capita. All levels,2002,23.25
NETHERLANDS,Public expenditure per pupil as % of GDP per capita. All levels,2003,24.54
NETHERLANDS,Public expenditure per pupil as % of GDP per capita. All levels,2004,24.82
NETHERLANDS,Public expenditure per pupil as % of GDP per capita. All levels,2005,24.74
NETHERLANDS,Public expenditure per pupil as % of GDP per capita. All levels,2006,24.49
NETHERLANDS,Public expenditure per pupil as % of GDP per capita. All levels,2007,23.29
NETHERLANDS,Public expenditure per pupil as % of GDP per capita. All levels,2008,23.99
NETHERLANDS,Public expenditure per pupil as % of GDP per capita. All levels,2009,25.98
NETHERLANDS,Public expenditure per pupil as % of GDP per capita. All levels,2010,26.03
NETHERLANDS,Public expenditure per pupil as % of GDP per capita. All levels,2011,NA
NETHERLANDS,Public expenditure per pupil as % of GDP per capita. All levels,2012,NA
NETHERLANDS,Public expenditure per pupil as % of GDP per capita. All levels,2013,NA
NETHERLANDS,Public expenditure per pupil as % of GDP per capita. All levels,2014,NA
NETHERLANDS,Public expenditure on education as % of total government expenditure,1990,NA
NETHERLANDS,Public expenditure on education as % of total government expenditure,1991,NA
NETHERLANDS,Public expenditure on education as % of total government expenditure,1992,NA
NETHERLANDS,Public expenditure on education as % of total government expenditure,1993,NA
NETHERLANDS,Public expenditure on education as % of total government expenditure,1994,NA
NETHERLANDS,Public expenditure on education as % of total government expenditure,1995,8.76
NETHERLANDS,Public expenditure on education as % of total government expenditure,1996,9.8
NETHERLANDS,Public expenditure on education as % of total government expenditure,1997,10.19
NETHERLANDS,Public expenditure on education as % of total government expenditure,1998,10.58
NETHERLANDS,Public expenditure on education as % of total government expenditure,1999,10.64
NETHERLANDS,Public expenditure on education as % of total government expenditure,2000,11.23
NETHERLANDS,Public expenditure on education as % of total government expenditure,2001,11.15
NETHERLANDS,Public expenditure on education as % of total government expenditure,2002,11.2
NETHERLANDS,Public expenditure on education as % of total government expenditure,2003,11.51
NETHERLANDS,Public expenditure on education as % of total government expenditure,2004,11.84
NETHERLANDS,Public expenditure on education as % of total government expenditure,2005,12.24
NETHERLANDS,Public expenditure on education as % of total government expenditure,2006,11.98
NETHERLANDS,Public expenditure on education as % of total government expenditure,2007,11.69
NETHERLANDS,Public expenditure on education as % of total government expenditure,2008,11.86
NETHERLANDS,Public expenditure on education as % of total government expenditure,2009,11.65
NETHERLANDS,Public expenditure on education as % of total government expenditure,2010,11.74
NETHERLANDS,Public expenditure on education as % of total government expenditure,2011,11.96
NETHERLANDS,Public expenditure on education as % of total government expenditure,2012,11.81
NETHERLANDS,Public expenditure on education as % of total government expenditure,2013,NA
NETHERLANDS,Public expenditure on education as % of total government expenditure,2014,NA
NEW ZEALAND,Health Index,1990,0.85
NEW ZEALAND,Health Index,1991,0.86
NEW ZEALAND,Health Index,1992,0.87
NEW ZEALAND,Health Index,1993,0.88
NEW ZEALAND,Health Index,1994,0.89
NEW ZEALAND,Health Index,1995,0.9
NEW ZEALAND,Health Index,1996,0.9
NEW ZEALAND,Health Index,1997,0.9
NEW ZEALAND,Health Index,1998,0.9
NEW ZEALAND,Health Index,1999,0.9
NEW ZEALAND,Health Index,2000,0.9
NEW ZEALAND,Health Index,2001,0.9
NEW ZEALAND,Health Index,2002,0.9
NEW ZEALAND,Health Index,2003,0.91
NEW ZEALAND,Health Index,2004,0.91
NEW ZEALAND,Health Index,2005,0.92
NEW ZEALAND,Health Index,2006,0.92
NEW ZEALAND,Health Index,2007,0.93
NEW ZEALAND,Health Index,2008,0.93
NEW ZEALAND,Health Index,2009,0.93
NEW ZEALAND,Health Index,2010,0.93
NEW ZEALAND,Health Index,2011,0.94
NEW ZEALAND,Health Index,2012,0.94
NEW ZEALAND,Health Index,2013,0.94
NEW ZEALAND,Health Index,2014,NA
NEW ZEALAND,Recorded unemployment (%),1990,8
NEW ZEALAND,Recorded unemployment (%),1991,10.6
NEW ZEALAND,Recorded unemployment (%),1992,10.63
NEW ZEALAND,Recorded unemployment (%),1993,9.8
NEW ZEALAND,Recorded unemployment (%),1994,8.38
NEW ZEALAND,Recorded unemployment (%),1995,6.45
NEW ZEALAND,Recorded unemployment (%),1996,6.3
NEW ZEALAND,Recorded unemployment (%),1997,6.88
NEW ZEALAND,Recorded unemployment (%),1998,7.73
NEW ZEALAND,Recorded unemployment (%),1999,7.05
NEW ZEALAND,Recorded unemployment (%),2000,6.15
NEW ZEALAND,Recorded unemployment (%),2001,5.45
NEW ZEALAND,Recorded unemployment (%),2002,5.28
NEW ZEALAND,Recorded unemployment (%),2003,4.75
NEW ZEALAND,Recorded unemployment (%),2004,4.05
NEW ZEALAND,Recorded unemployment (%),2005,3.83
NEW ZEALAND,Recorded unemployment (%),2006,3.83
NEW ZEALAND,Recorded unemployment (%),2007,3.68
NEW ZEALAND,Recorded unemployment (%),2008,4.13
NEW ZEALAND,Recorded unemployment (%),2009,6.13
NEW ZEALAND,Recorded unemployment (%),2010,6.53
NEW ZEALAND,Recorded unemployment (%),2011,6.5
NEW ZEALAND,Recorded unemployment (%),2012,6.88
NEW ZEALAND,Recorded unemployment (%),2013,6.18
NEW ZEALAND,Recorded unemployment (%),2014,5.6
NEW ZEALAND,Average annual gross wage (US$),1990,16702.8
NEW ZEALAND,Average annual gross wage (US$),1991,16803.6
NEW ZEALAND,Average annual gross wage (US$),1992,16093.2
NEW ZEALAND,Average annual gross wage (US$),1993,16280.4
NEW ZEALAND,Average annual gross wage (US$),1994,18176.4
NEW ZEALAND,Average annual gross wage (US$),1995,20516.4
NEW ZEALAND,Average annual gross wage (US$),1996,22041.6
NEW ZEALAND,Average annual gross wage (US$),1997,19477.2
NEW ZEALAND,Average annual gross wage (US$),1998,16212
NEW ZEALAND,Average annual gross wage (US$),1999,16590
NEW ZEALAND,Average annual gross wage (US$),2000,14260.8
NEW ZEALAND,Average annual gross wage (US$),2001,13588.8
NEW ZEALAND,Average annual gross wage (US$),2002,15514.8
NEW ZEALAND,Average annual gross wage (US$),2003,20430
NEW ZEALAND,Average annual gross wage (US$),2004,24468
NEW ZEALAND,Average annual gross wage (US$),2005,27298.8
NEW ZEALAND,Average annual gross wage (US$),2006,26491.2
NEW ZEALAND,Average annual gross wage (US$),2007,31330.8
NEW ZEALAND,Average annual gross wage (US$),2008,31609.2
NEW ZEALAND,Average annual gross wage (US$),2009,29280
NEW ZEALAND,Average annual gross wage (US$),2010,33960
NEW ZEALAND,Average annual gross wage (US$),2011,38640
NEW ZEALAND,Average annual gross wage (US$),2012,40680
NEW ZEALAND,Average annual gross wage (US$),2013,42240
NEW ZEALAND,Average annual gross wage (US$),2014,43920
NEW ZEALAND,Labour force. Tertiary attainment (%),1990,NA
NEW ZEALAND,Labour force. Tertiary attainment (%),1991,NA
NEW ZEALAND,Labour force. Tertiary attainment (%),1992,NA
NEW ZEALAND,Labour force. Tertiary attainment (%),1993,NA
NEW ZEALAND,Labour force. Tertiary attainment (%),1994,NA
NEW ZEALAND,Labour force. Tertiary attainment (%),1995,57.1
NEW ZEALAND,Labour force. Tertiary attainment (%),1996,54.25
NEW ZEALAND,Labour force. Tertiary attainment (%),1997,51.4
NEW ZEALAND,Labour force. Tertiary attainment (%),1998,41.8
NEW ZEALAND,Labour force. Tertiary attainment (%),1999,32.2
NEW ZEALAND,Labour force. Tertiary attainment (%),2000,33.2
NEW ZEALAND,Labour force. Tertiary attainment (%),2001,27.2
NEW ZEALAND,Labour force. Tertiary attainment (%),2002,27.3
NEW ZEALAND,Labour force. Tertiary attainment (%),2003,25.25
NEW ZEALAND,Labour force. Tertiary attainment (%),2004,23.2
NEW ZEALAND,Labour force. Tertiary attainment (%),2005,24.8
NEW ZEALAND,Labour force. Tertiary attainment (%),2006,35.1
NEW ZEALAND,Labour force. Tertiary attainment (%),2007,37.3
NEW ZEALAND,Labour force. Tertiary attainment (%),2008,36.2
NEW ZEALAND,Labour force. Tertiary attainment (%),2009,NA
NEW ZEALAND,Labour force. Tertiary attainment (%),2010,NA
NEW ZEALAND,Labour force. Tertiary attainment (%),2011,NA
NEW ZEALAND,Labour force. Tertiary attainment (%),2012,NA
NEW ZEALAND,Labour force. Tertiary attainment (%),2013,NA
NEW ZEALAND,Labour force. Tertiary attainment (%),2014,NA
NEW ZEALAND,GDP per capita (US$PPP),1990,14376.4
NEW ZEALAND,GDP per capita (US$PPP),1991,14321.3
NEW ZEALAND,GDP per capita (US$PPP),1992,14647.2
NEW ZEALAND,GDP per capita (US$PPP),1993,15514.2
NEW ZEALAND,GDP per capita (US$PPP),1994,16682.7
NEW ZEALAND,GDP per capita (US$PPP),1995,17480
NEW ZEALAND,GDP per capita (US$PPP),1996,18185
NEW ZEALAND,GDP per capita (US$PPP),1997,18742
NEW ZEALAND,GDP per capita (US$PPP),1998,19010.6
NEW ZEALAND,GDP per capita (US$PPP),1999,20120.4
NEW ZEALAND,GDP per capita (US$PPP),2000,21214.8
NEW ZEALAND,GDP per capita (US$PPP),2001,21909.9
NEW ZEALAND,GDP per capita (US$PPP),2002,22823.4
NEW ZEALAND,GDP per capita (US$PPP),2003,23317.2
NEW ZEALAND,GDP per capita (US$PPP),2004,24784
NEW ZEALAND,GDP per capita (US$PPP),2005,25375.5
NEW ZEALAND,GDP per capita (US$PPP),2006,27164.2
NEW ZEALAND,GDP per capita (US$PPP),2007,28605.9
NEW ZEALAND,GDP per capita (US$PPP),2008,29560
NEW ZEALAND,GDP per capita (US$PPP),2009,30070
NEW ZEALAND,GDP per capita (US$PPP),2010,30720
NEW ZEALAND,GDP per capita (US$PPP),2011,31960
NEW ZEALAND,GDP per capita (US$PPP),2012,32700
NEW ZEALAND,GDP per capita (US$PPP),2013,34470
NEW ZEALAND,GDP per capita (US$PPP),2014,35460
NEW ZEALAND,Corruption Perceptions Index,1990,NA
NEW ZEALAND,Corruption Perceptions Index,1991,NA
NEW ZEALAND,Corruption Perceptions Index,1992,NA
NEW ZEALAND,Corruption Perceptions Index,1993,NA
NEW ZEALAND,Corruption Perceptions Index,1994,NA
NEW ZEALAND,Corruption Perceptions Index,1995,NA
NEW ZEALAND,Corruption Perceptions Index,1996,NA
NEW ZEALAND,Corruption Perceptions Index,1997,NA
NEW ZEALAND,Corruption Perceptions Index,1998,9.4
NEW ZEALAND,Corruption Perceptions Index,1999,9.4
NEW ZEALAND,Corruption Perceptions Index,2000,9.4
NEW ZEALAND,Corruption Perceptions Index,2001,9.4
NEW ZEALAND,Corruption Perceptions Index,2002,9.5
NEW ZEALAND,Corruption Perceptions Index,2003,9.5
NEW ZEALAND,Corruption Perceptions Index,2004,9.6
NEW ZEALAND,Corruption Perceptions Index,2005,9.6
NEW ZEALAND,Corruption Perceptions Index,2006,9.6
NEW ZEALAND,Corruption Perceptions Index,2007,9.4
NEW ZEALAND,Corruption Perceptions Index,2008,9.3
NEW ZEALAND,Corruption Perceptions Index,2009,9.4
NEW ZEALAND,Corruption Perceptions Index,2010,9.3
NEW ZEALAND,Corruption Perceptions Index,2011,9.5
NEW ZEALAND,Corruption Perceptions Index,2012,9
NEW ZEALAND,Corruption Perceptions Index,2013,9.1
NEW ZEALAND,Corruption Perceptions Index,2014,9.48
NEW ZEALAND,"Number of jailed population per 100,000 people",1990,NA
NEW ZEALAND,"Number of jailed population per 100,000 people",1991,NA
NEW ZEALAND,"Number of jailed population per 100,000 people",1992,119
NEW ZEALAND,"Number of jailed population per 100,000 people",1993,122
NEW ZEALAND,"Number of jailed population per 100,000 people",1994,125
NEW ZEALAND,"Number of jailed population per 100,000 people",1995,128
NEW ZEALAND,"Number of jailed population per 100,000 people",1996,133
NEW ZEALAND,"Number of jailed population per 100,000 people",1997,138
NEW ZEALAND,"Number of jailed population per 100,000 people",1998,143
NEW ZEALAND,"Number of jailed population per 100,000 people",1999,144
NEW ZEALAND,"Number of jailed population per 100,000 people",2000,145
NEW ZEALAND,"Number of jailed population per 100,000 people",2001,152
NEW ZEALAND,"Number of jailed population per 100,000 people",2002,155
NEW ZEALAND,"Number of jailed population per 100,000 people",2003,157.5
NEW ZEALAND,"Number of jailed population per 100,000 people",2004,160
NEW ZEALAND,"Number of jailed population per 100,000 people",2005,173
NEW ZEALAND,"Number of jailed population per 100,000 people",2006,186
NEW ZEALAND,"Number of jailed population per 100,000 people",2007,188
NEW ZEALAND,"Number of jailed population per 100,000 people",2008,185
NEW ZEALAND,"Number of jailed population per 100,000 people",2009,191
NEW ZEALAND,"Number of jailed population per 100,000 people",2010,197
NEW ZEALAND,"Number of jailed population per 100,000 people",2011,NA
NEW ZEALAND,"Number of jailed population per 100,000 people",2012,195
NEW ZEALAND,"Number of jailed population per 100,000 people",2013,NA
NEW ZEALAND,"Number of jailed population per 100,000 people",2014,NA
NEW ZEALAND,"Homicide per 100,000 people",1990,NA
NEW ZEALAND,"Homicide per 100,000 people",1991,NA
NEW ZEALAND,"Homicide per 100,000 people",1992,NA
NEW ZEALAND,"Homicide per 100,000 people",1993,NA
NEW ZEALAND,"Homicide per 100,000 people",1994,NA
NEW ZEALAND,"Homicide per 100,000 people",1995,1.09
NEW ZEALAND,"Homicide per 100,000 people",1996,1.29
NEW ZEALAND,"Homicide per 100,000 people",1997,1.6
NEW ZEALAND,"Homicide per 100,000 people",1998,1.3
NEW ZEALAND,"Homicide per 100,000 people",1999,1.18
NEW ZEALAND,"Homicide per 100,000 people",2000,1.3
NEW ZEALAND,"Homicide per 100,000 people",2001,1.3
NEW ZEALAND,"Homicide per 100,000 people",2002,1.5
NEW ZEALAND,"Homicide per 100,000 people",2003,1.1
NEW ZEALAND,"Homicide per 100,000 people",2004,1.1
NEW ZEALAND,"Homicide per 100,000 people",2005,1.5
NEW ZEALAND,"Homicide per 100,000 people",2006,1.2
NEW ZEALAND,"Homicide per 100,000 people",2007,1.1
NEW ZEALAND,"Homicide per 100,000 people",2008,1.2
NEW ZEALAND,"Homicide per 100,000 people",2009,1.5
NEW ZEALAND,"Homicide per 100,000 people",2010,1
NEW ZEALAND,"Homicide per 100,000 people",2011,0.9
NEW ZEALAND,"Homicide per 100,000 people",2012,0.9
NEW ZEALAND,"Homicide per 100,000 people",2013,NA
NEW ZEALAND,"Homicide per 100,000 people",2014,NA
NEW ZEALAND,Human Development Index,1990,0.82
NEW ZEALAND,Human Development Index,1991,0.83
NEW ZEALAND,Human Development Index,1992,0.84
NEW ZEALAND,Human Development Index,1993,0.85
NEW ZEALAND,Human Development Index,1994,0.85
NEW ZEALAND,Human Development Index,1995,0.86
NEW ZEALAND,Human Development Index,1996,0.86
NEW ZEALAND,Human Development Index,1997,0.87
NEW ZEALAND,Human Development Index,1998,0.87
NEW ZEALAND,Human Development Index,1999,0.87
NEW ZEALAND,Human Development Index,2000,0.87
NEW ZEALAND,Human Development Index,2001,0.88
NEW ZEALAND,Human Development Index,2002,0.88
NEW ZEALAND,Human Development Index,2003,0.89
NEW ZEALAND,Human Development Index,2004,0.89
NEW ZEALAND,Human Development Index,2005,0.89
NEW ZEALAND,Human Development Index,2006,0.9
NEW ZEALAND,Human Development Index,2007,0.9
NEW ZEALAND,Human Development Index,2008,0.9
NEW ZEALAND,Human Development Index,2009,0.9
NEW ZEALAND,Human Development Index,2010,0.9
NEW ZEALAND,Human Development Index,2011,0.9
NEW ZEALAND,Human Development Index,2012,0.91
NEW ZEALAND,Human Development Index,2013,0.91
NEW ZEALAND,Human Development Index,2014,NA
NEW ZEALAND,Gini index,1990,NA
NEW ZEALAND,Gini index,1991,NA
NEW ZEALAND,Gini index,1992,NA
NEW ZEALAND,Gini index,1993,NA
NEW ZEALAND,Gini index,1994,NA
NEW ZEALAND,Gini index,1995,NA
NEW ZEALAND,Gini index,1996,NA
NEW ZEALAND,Gini index,1997,36.17
NEW ZEALAND,Gini index,1998,NA
NEW ZEALAND,Gini index,1999,NA
NEW ZEALAND,Gini index,2000,NA
NEW ZEALAND,Gini index,2001,NA
NEW ZEALAND,Gini index,2002,NA
NEW ZEALAND,Gini index,2003,NA
NEW ZEALAND,Gini index,2004,NA
NEW ZEALAND,Gini index,2005,NA
NEW ZEALAND,Gini index,2006,NA
NEW ZEALAND,Gini index,2007,NA
NEW ZEALAND,Gini index,2008,NA
NEW ZEALAND,Gini index,2009,NA
NEW ZEALAND,Gini index,2010,NA
NEW ZEALAND,Gini index,2011,NA
