Country,Index,Year,value
INDIA,Corruption Perceptions Index,1996,#VALUE!
INDIA,Corruption Perceptions Index,1997,#VALUE!
INDIA,Corruption Perceptions Index,1998,2.9
INDIA,Corruption Perceptions Index,1999,2.9
INDIA,Corruption Perceptions Index,2000,2.8
INDIA,Corruption Perceptions Index,2001,2.7
INDIA,Corruption Perceptions Index,2002,2.7
INDIA,Corruption Perceptions Index,2003,2.8
INDIA,Corruption Perceptions Index,2004,2.8
INDIA,Corruption Perceptions Index,2005,2.9
INDIA,Corruption Perceptions Index,2006,3.3
INDIA,Corruption Perceptions Index,2007,3.5
INDIA,Corruption Perceptions Index,2008,3.4
INDIA,Corruption Perceptions Index,2009,3.4
INDIA,Corruption Perceptions Index,2010,3.3
INDIA,Corruption Perceptions Index,2011,3.1
INDIA,Corruption Perceptions Index,2012,3.6
INDIA,Corruption Perceptions Index,2013,3.6
INDIA,Corruption Perceptions Index,2014,4.17
INDIA,"Number of jailed population per 100,000 people",1990,#VALUE!
INDIA,"Number of jailed population per 100,000 people",1991,#VALUE!
INDIA,"Number of jailed population per 100,000 people",1992,#VALUE!
INDIA,"Number of jailed population per 100,000 people",1993,#VALUE!
INDIA,"Number of jailed population per 100,000 people",1994,#VALUE!
INDIA,"Number of jailed population per 100,000 people",1995,#VALUE!
INDIA,"Number of jailed population per 100,000 people",1996,#VALUE!
INDIA,"Number of jailed population per 100,000 people",1997,#VALUE!
INDIA,"Number of jailed population per 100,000 people",1998,40
INDIA,"Number of jailed population per 100,000 people",1999,27
INDIA,"Number of jailed population per 100,000 people",2000,28
INDIA,"Number of jailed population per 100,000 people",2001,29
INDIA,"Number of jailed population per 100,000 people",2002,29
INDIA,"Number of jailed population per 100,000 people",2003,29
INDIA,"Number of jailed population per 100,000 people",2004,30
INDIA,"Number of jailed population per 100,000 people",2005,31
INDIA,"Number of jailed population per 100,000 people",2006,33
INDIA,"Number of jailed population per 100,000 people",2007,32
INDIA,"Number of jailed population per 100,000 people",2008,31.5
INDIA,"Number of jailed population per 100,000 people",2009,31
INDIA,"Number of jailed population per 100,000 people",2010,30.5
INDIA,"Number of jailed population per 100,000 people",2011,30
INDIA,"Number of jailed population per 100,000 people",2012,#VALUE!
INDIA,"Number of jailed population per 100,000 people",2013,#VALUE!
INDIA,"Number of jailed population per 100,000 people",2014,#VALUE!
INDIA,"Homicide per 100,000 people",1990,#VALUE!
INDIA,"Homicide per 100,000 people",1991,#VALUE!
INDIA,"Homicide per 100,000 people",1992,#VALUE!
INDIA,"Homicide per 100,000 people",1993,#VALUE!
INDIA,"Homicide per 100,000 people",1994,#VALUE!
INDIA,"Homicide per 100,000 people",1995,4.37
INDIA,"Homicide per 100,000 people",1996,4.4
INDIA,"Homicide per 100,000 people",1997,4.35
INDIA,"Homicide per 100,000 people",1998,4.47
INDIA,"Homicide per 100,000 people",1999,4.23
INDIA,"Homicide per 100,000 people",2000,4.5
INDIA,"Homicide per 100,000 people",2001,4.3
INDIA,"Homicide per 100,000 people",2002,4.2
INDIA,"Homicide per 100,000 people",2003,3.7
INDIA,"Homicide per 100,000 people",2004,3.8
INDIA,"Homicide per 100,000 people",2005,3.7
INDIA,"Homicide per 100,000 people",2006,3.6
INDIA,"Homicide per 100,000 people",2007,3.6
INDIA,"Homicide per 100,000 people",2008,3.6
INDIA,"Homicide per 100,000 people",2009,3.5
INDIA,"Homicide per 100,000 people",2010,3.5
INDIA,"Homicide per 100,000 people",2011,3.6
INDIA,"Homicide per 100,000 people",2012,3.5
INDIA,"Homicide per 100,000 people",2013,#VALUE!
INDIA,"Homicide per 100,000 people",2014,#VALUE!
INDIA,Human Development Index,1990,0.43
INDIA,Human Development Index,1991,0.43
INDIA,Human Development Index,1992,0.43
INDIA,Human Development Index,1993,0.43
INDIA,Human Development Index,1994,0.44
INDIA,Human Development Index,1995,0.44
INDIA,Human Development Index,1996,0.45
INDIA,Human Development Index,1997,0.46
INDIA,Human Development Index,1998,0.46
INDIA,Human Development Index,1999,0.47
INDIA,Human Development Index,2000,0.48
INDIA,Human Development Index,2001,0.49
INDIA,Human Development Index,2002,0.5
INDIA,Human Development Index,2003,0.51
INDIA,Human Development Index,2004,0.52
INDIA,Human Development Index,2005,0.53
INDIA,Human Development Index,2006,0.54
INDIA,Human Development Index,2007,0.55
INDIA,Human Development Index,2008,0.55
INDIA,Human Development Index,2009,0.56
INDIA,Human Development Index,2010,0.57
INDIA,Human Development Index,2011,0.58
INDIA,Human Development Index,2012,0.58
INDIA,Human Development Index,2013,0.59
INDIA,Human Development Index,2014,#VALUE!
INDIA,Gini index,1990,#VALUE!
INDIA,Gini index,1991,#VALUE!
INDIA,Gini index,1992,#VALUE!
INDIA,Gini index,1993,#VALUE!
INDIA,Gini index,1994,30.82
INDIA,Gini index,1995,#VALUE!
INDIA,Gini index,1996,#VALUE!
INDIA,Gini index,1997,#VALUE!
INDIA,Gini index,1998,#VALUE!
INDIA,Gini index,1999,#VALUE!
INDIA,Gini index,2000,#VALUE!
INDIA,Gini index,2001,#VALUE!
INDIA,Gini index,2002,#VALUE!
INDIA,Gini index,2003,#VALUE!
INDIA,Gini index,2004,#VALUE!
INDIA,Gini index,2005,33.38
INDIA,Gini index,2006,33.48
INDIA,Gini index,2007,33.59
INDIA,Gini index,2008,33.69
INDIA,Gini index,2009,33.8
INDIA,Gini index,2010,33.9
INDIA,Gini index,2011,#VALUE!
INDIA,Gini index,2012,#VALUE!
INDIA,Gini index,2013,#VALUE!
INDIA,Gini index,2014,#VALUE!
INDIA,Citations H index,1990,#VALUE!
INDIA,Citations H index,1991,#VALUE!
INDIA,Citations H index,1992,#VALUE!
INDIA,Citations H index,1993,#VALUE!
INDIA,Citations H index,1994,#VALUE!
INDIA,Citations H index,1995,#VALUE!
INDIA,Citations H index,1996,#VALUE!
INDIA,Citations H index,1997,#VALUE!
INDIA,Citations H index,1998,#VALUE!
INDIA,Citations H index,1999,#VALUE!
INDIA,Citations H index,2000,#VALUE!
INDIA,Citations H index,2001,#VALUE!
INDIA,Citations H index,2002,#VALUE!
INDIA,Citations H index,2003,#VALUE!
INDIA,Citations H index,2004,#VALUE!
INDIA,Citations H index,2005,#VALUE!
INDIA,Citations H index,2006,#VALUE!
INDIA,Citations H index,2007,#VALUE!
INDIA,Citations H index,2008,#VALUE!
INDIA,Citations H index,2009,#VALUE!
INDIA,Citations H index,2010,256
INDIA,Citations H index,2011,281
INDIA,Citations H index,2012,#VALUE!
INDIA,Citations H index,2013,341
INDIA,Citations H index,2014,#VALUE!
INDIA,Overall productivity of labour (GDP at US$PPP per worker),1990,4733
INDIA,Overall productivity of labour (GDP at US$PPP per worker),1991,4684
INDIA,Overall productivity of labour (GDP at US$PPP per worker),1992,4818.4
INDIA,Overall productivity of labour (GDP at US$PPP per worker),1993,4907.3
INDIA,Overall productivity of labour (GDP at US$PPP per worker),1994,5115.6
INDIA,Overall productivity of labour (GDP at US$PPP per worker),1995,5391.5
INDIA,Overall productivity of labour (GDP at US$PPP per worker),1996,5703.6
INDIA,Overall productivity of labour (GDP at US$PPP per worker),1997,5847.1
INDIA,Overall productivity of labour (GDP at US$PPP per worker),1998,6107.6
INDIA,Overall productivity of labour (GDP at US$PPP per worker),1999,6436.2
INDIA,Overall productivity of labour (GDP at US$PPP per worker),2000,6589.8
INDIA,Overall productivity of labour (GDP at US$PPP per worker),2001,6717
INDIA,Overall productivity of labour (GDP at US$PPP per worker),2002,6751.4
INDIA,Overall productivity of labour (GDP at US$PPP per worker),2003,7098.1
INDIA,Overall productivity of labour (GDP at US$PPP per worker),2004,7422.7
INDIA,Overall productivity of labour (GDP at US$PPP per worker),2005,7848.5
INDIA,Overall productivity of labour (GDP at US$PPP per worker),2006,8600
INDIA,Overall productivity of labour (GDP at US$PPP per worker),2007,9399.6
INDIA,Overall productivity of labour (GDP at US$PPP per worker),2008,9755.6
INDIA,Overall productivity of labour (GDP at US$PPP per worker),2009,10534
INDIA,Overall productivity of labour (GDP at US$PPP per worker),2010,11580
INDIA,Overall productivity of labour (GDP at US$PPP per worker),2011,12130
INDIA,Overall productivity of labour (GDP at US$PPP per worker),2012,12620
INDIA,Overall productivity of labour (GDP at US$PPP per worker),2013,13010
INDIA,Overall productivity of labour (GDP at US$PPP per worker),2014,13520
INDIA,Unemployment of those with tertiary level education over total unemployment,1990,#VALUE!
INDIA,Unemployment of those with tertiary level education over total unemployment,1991,#VALUE!
INDIA,Unemployment of those with tertiary level education over total unemployment,1992,#VALUE!
INDIA,Unemployment of those with tertiary level education over total unemployment,1993,#VALUE!
INDIA,Unemployment of those with tertiary level education over total unemployment,1994,#VALUE!
INDIA,Unemployment of those with tertiary level education over total unemployment,1995,#VALUE!
INDIA,Unemployment of those with tertiary level education over total unemployment,1996,#VALUE!
INDIA,Unemployment of those with tertiary level education over total unemployment,1997,#VALUE!
INDIA,Unemployment of those with tertiary level education over total unemployment,1998,#VALUE!
INDIA,Unemployment of those with tertiary level education over total unemployment,1999,#VALUE!
INDIA,Unemployment of those with tertiary level education over total unemployment,2000,#VALUE!
INDIA,Unemployment of those with tertiary level education over total unemployment,2001,#VALUE!
INDIA,Unemployment of those with tertiary level education over total unemployment,2002,#VALUE!
INDIA,Unemployment of those with tertiary level education over total unemployment,2003,#VALUE!
INDIA,Unemployment of those with tertiary level education over total unemployment,2004,#VALUE!
INDIA,Unemployment of those with tertiary level education over total unemployment,2005,#VALUE!
INDIA,Unemployment of those with tertiary level education over total unemployment,2006,#VALUE!
INDIA,Unemployment of those with tertiary level education over total unemployment,2007,#VALUE!
INDIA,Unemployment of those with tertiary level education over total unemployment,2008,#VALUE!
INDIA,Unemployment of those with tertiary level education over total unemployment,2009,#VALUE!
INDIA,Unemployment of those with tertiary level education over total unemployment,2010,#VALUE!
INDIA,Unemployment of those with tertiary level education over total unemployment,2011,#VALUE!
INDIA,Unemployment of those with tertiary level education over total unemployment,2012,#VALUE!
INDIA,Unemployment of those with tertiary level education over total unemployment,2013,#VALUE!
INDIA,Unemployment of those with tertiary level education over total unemployment,2014,#VALUE!
INDIA,"TIMSS - Science  Achievement, Grade 4",1990,#VALUE!
INDIA,"TIMSS - Science  Achievement, Grade 4",1991,#VALUE!
INDIA,"TIMSS - Science  Achievement, Grade 4",1992,#VALUE!
INDIA,"TIMSS - Science  Achievement, Grade 4",1993,#VALUE!
INDIA,"TIMSS - Science  Achievement, Grade 4",1994,#VALUE!
INDIA,"TIMSS - Science  Achievement, Grade 4",1995,#VALUE!
INDIA,"TIMSS - Science  Achievement, Grade 4",1996,#VALUE!
INDIA,"TIMSS - Science  Achievement, Grade 4",1997,#VALUE!
INDIA,"TIMSS - Science  Achievement, Grade 4",1998,#VALUE!
INDIA,"TIMSS - Science  Achievement, Grade 4",1999,#VALUE!
INDIA,"TIMSS - Science  Achievement, Grade 4",2000,#VALUE!
INDIA,"TIMSS - Science  Achievement, Grade 4",2001,#VALUE!
INDIA,"TIMSS - Science  Achievement, Grade 4",2002,#VALUE!
INDIA,"TIMSS - Science  Achievement, Grade 4",2003,#VALUE!
INDIA,"TIMSS - Science  Achievement, Grade 4",2004,#VALUE!
INDIA,"TIMSS - Science  Achievement, Grade 4",2005,#VALUE!
INDIA,"TIMSS - Science  Achievement, Grade 4",2006,#VALUE!
INDIA,"TIMSS - Science  Achievement, Grade 4",2007,#VALUE!
INDIA,"TIMSS - Science  Achievement, Grade 4",2008,#VALUE!
INDIA,"TIMSS - Science  Achievement, Grade 4",2009,#VALUE!
INDIA,"TIMSS - Science  Achievement, Grade 4",2010,#VALUE!
INDIA,"TIMSS - Science  Achievement, Grade 4",2011,#VALUE!
INDIA,"TIMSS - Science  Achievement, Grade 4",2012,#VALUE!
INDIA,"TIMSS - Science  Achievement, Grade 4",2013,#VALUE!
INDIA,"TIMSS - Science  Achievement, Grade 4",2014,#VALUE!
INDIA,"TIMSS - Mathematics  Achievement, Grade 4",1990,#VALUE!
INDIA,"TIMSS - Mathematics  Achievement, Grade 4",1991,#VALUE!
INDIA,"TIMSS - Mathematics  Achievement, Grade 4",1992,#VALUE!
INDIA,"TIMSS - Mathematics  Achievement, Grade 4",1993,#VALUE!
INDIA,"TIMSS - Mathematics  Achievement, Grade 4",1994,#VALUE!
INDIA,"TIMSS - Mathematics  Achievement, Grade 4",1995,#VALUE!
INDIA,"TIMSS - Mathematics  Achievement, Grade 4",1996,#VALUE!
INDIA,"TIMSS - Mathematics  Achievement, Grade 4",1997,#VALUE!
INDIA,"TIMSS - Mathematics  Achievement, Grade 4",1998,#VALUE!
INDIA,"TIMSS - Mathematics  Achievement, Grade 4",1999,#VALUE!
INDIA,"TIMSS - Mathematics  Achievement, Grade 4",2000,#VALUE!
INDIA,"TIMSS - Mathematics  Achievement, Grade 4",2001,#VALUE!
INDIA,"TIMSS - Mathematics  Achievement, Grade 4",2002,#VALUE!
INDIA,"TIMSS - Mathematics  Achievement, Grade 4",2003,#VALUE!
INDIA,"TIMSS - Mathematics  Achievement, Grade 4",2004,#VALUE!
INDIA,"TIMSS - Mathematics  Achievement, Grade 4",2005,#VALUE!
INDIA,"TIMSS - Mathematics  Achievement, Grade 4",2006,#VALUE!
INDIA,"TIMSS - Mathematics  Achievement, Grade 4",2007,#VALUE!
INDIA,"TIMSS - Mathematics  Achievement, Grade 4",2008,#VALUE!
INDIA,"TIMSS - Mathematics  Achievement, Grade 4",2009,#VALUE!
INDIA,"TIMSS - Mathematics  Achievement, Grade 4",2010,#VALUE!
INDIA,"TIMSS - Mathematics  Achievement, Grade 4",2011,#VALUE!
INDIA,"TIMSS - Mathematics  Achievement, Grade 4",2012,#VALUE!
INDIA,"TIMSS - Mathematics  Achievement, Grade 4",2013,#VALUE!
INDIA,"TIMSS - Mathematics  Achievement, Grade 4",2014,#VALUE!
INDIA,Grade 4 - TIMSS,1990,#VALUE!
INDIA,Grade 4 - TIMSS,1991,#VALUE!
INDIA,Grade 4 - TIMSS,1992,#VALUE!
INDIA,Grade 4 - TIMSS,1993,#VALUE!
INDIA,Grade 4 - TIMSS,1994,#VALUE!
INDIA,Grade 4 - TIMSS,1995,#VALUE!
INDIA,Grade 4 - TIMSS,1996,#VALUE!
INDIA,Grade 4 - TIMSS,1997,#VALUE!
INDIA,Grade 4 - TIMSS,1998,#VALUE!
INDIA,Grade 4 - TIMSS,1999,#VALUE!
INDIA,Grade 4 - TIMSS,2000,#VALUE!
INDIA,Grade 4 - TIMSS,2001,#VALUE!
INDIA,Grade 4 - TIMSS,2002,#VALUE!
INDIA,Grade 4 - TIMSS,2003,#VALUE!
INDIA,Grade 4 - TIMSS,2004,#VALUE!
INDIA,Grade 4 - TIMSS,2005,#VALUE!
INDIA,Grade 4 - TIMSS,2006,#VALUE!
INDIA,Grade 4 - TIMSS,2007,#VALUE!
INDIA,Grade 4 - TIMSS,2008,#VALUE!
INDIA,Grade 4 - TIMSS,2009,#VALUE!
INDIA,Grade 4 - TIMSS,2010,#VALUE!
INDIA,Grade 4 - TIMSS,2011,#VALUE!
INDIA,Grade 4 - TIMSS,2012,#VALUE!
INDIA,Grade 4 - TIMSS,2013,#VALUE!
INDIA,Grade 4 - TIMSS,2014,#VALUE!
INDIA,"PIRLS - Reading Literacy Achievement, Grade 4",1990,#VALUE!
INDIA,"PIRLS - Reading Literacy Achievement, Grade 4",1991,#VALUE!
INDIA,"PIRLS - Reading Literacy Achievement, Grade 4",1992,#VALUE!
INDIA,"PIRLS - Reading Literacy Achievement, Grade 4",1993,#VALUE!
INDIA,"PIRLS - Reading Literacy Achievement, Grade 4",1994,#VALUE!
INDIA,"PIRLS - Reading Literacy Achievement, Grade 4",1995,#VALUE!
INDIA,"PIRLS - Reading Literacy Achievement, Grade 4",1996,#VALUE!
INDIA,"PIRLS - Reading Literacy Achievement, Grade 4",1997,#VALUE!
INDIA,"PIRLS - Reading Literacy Achievement, Grade 4",1998,#VALUE!
INDIA,"PIRLS - Reading Literacy Achievement, Grade 4",1999,#VALUE!
INDIA,"PIRLS - Reading Literacy Achievement, Grade 4",2000,#VALUE!
INDIA,"PIRLS - Reading Literacy Achievement, Grade 4",2001,#VALUE!
INDIA,"PIRLS - Reading Literacy Achievement, Grade 4",2002,#VALUE!
INDIA,"PIRLS - Reading Literacy Achievement, Grade 4",2003,#VALUE!
INDIA,"PIRLS - Reading Literacy Achievement, Grade 4",2004,#VALUE!
INDIA,"PIRLS - Reading Literacy Achievement, Grade 4",2005,#VALUE!
INDIA,"PIRLS - Reading Literacy Achievement, Grade 4",2006,#VALUE!
INDIA,"PIRLS - Reading Literacy Achievement, Grade 4",2007,#VALUE!
INDIA,"PIRLS - Reading Literacy Achievement, Grade 4",2008,#VALUE!
INDIA,"PIRLS - Reading Literacy Achievement, Grade 4",2009,#VALUE!
INDIA,"PIRLS - Reading Literacy Achievement, Grade 4",2010,#VALUE!
INDIA,"PIRLS - Reading Literacy Achievement, Grade 4",2011,#VALUE!
INDIA,"PIRLS - Reading Literacy Achievement, Grade 4",2012,#VALUE!
INDIA,"PIRLS - Reading Literacy Achievement, Grade 4",2013,#VALUE!
INDIA,"PIRLS - Reading Literacy Achievement, Grade 4",2014,#VALUE!
INDIA,"TIMSS - Science  Achievement, Grade 8",1990,#VALUE!
INDIA,"TIMSS - Science  Achievement, Grade 8",1991,#VALUE!
INDIA,"TIMSS - Science  Achievement, Grade 8",1992,#VALUE!
INDIA,"TIMSS - Science  Achievement, Grade 8",1993,#VALUE!
INDIA,"TIMSS - Science  Achievement, Grade 8",1994,#VALUE!
INDIA,"TIMSS - Science  Achievement, Grade 8",1995,#VALUE!
INDIA,"TIMSS - Science  Achievement, Grade 8",1996,#VALUE!
INDIA,"TIMSS - Science  Achievement, Grade 8",1997,#VALUE!
INDIA,"TIMSS - Science  Achievement, Grade 8",1998,#VALUE!
INDIA,"TIMSS - Science  Achievement, Grade 8",1999,#VALUE!
INDIA,"TIMSS - Science  Achievement, Grade 8",2000,#VALUE!
INDIA,"TIMSS - Science  Achievement, Grade 8",2001,#VALUE!
INDIA,"TIMSS - Science  Achievement, Grade 8",2002,#VALUE!
INDIA,"TIMSS - Science  Achievement, Grade 8",2003,#VALUE!
INDIA,"TIMSS - Science  Achievement, Grade 8",2004,#VALUE!
INDIA,"TIMSS - Science  Achievement, Grade 8",2005,#VALUE!
INDIA,"TIMSS - Science  Achievement, Grade 8",2006,#VALUE!
INDIA,"TIMSS - Science  Achievement, Grade 8",2007,#VALUE!
INDIA,"TIMSS - Science  Achievement, Grade 8",2008,#VALUE!
INDIA,"TIMSS - Science  Achievement, Grade 8",2009,#VALUE!
INDIA,"TIMSS - Science  Achievement, Grade 8",2010,#VALUE!
INDIA,"TIMSS - Science  Achievement, Grade 8",2011,#VALUE!
INDIA,"TIMSS - Science  Achievement, Grade 8",2012,#VALUE!
INDIA,"TIMSS - Science  Achievement, Grade 8",2013,#VALUE!
INDIA,"TIMSS - Science  Achievement, Grade 8",2014,#VALUE!
INDIA,"TIMSS - Mathematics Achievement, Grade 8",1990,#VALUE!
INDIA,"TIMSS - Mathematics Achievement, Grade 8",1991,#VALUE!
INDIA,"TIMSS - Mathematics Achievement, Grade 8",1992,#VALUE!
INDIA,"TIMSS - Mathematics Achievement, Grade 8",1993,#VALUE!
INDIA,"TIMSS - Mathematics Achievement, Grade 8",1994,#VALUE!
INDIA,"TIMSS - Mathematics Achievement, Grade 8",1995,#VALUE!
INDIA,"TIMSS - Mathematics Achievement, Grade 8",1996,#VALUE!
INDIA,"TIMSS - Mathematics Achievement, Grade 8",1997,#VALUE!
INDIA,"TIMSS - Mathematics Achievement, Grade 8",1998,#VALUE!
INDIA,"TIMSS - Mathematics Achievement, Grade 8",1999,#VALUE!
INDIA,"TIMSS - Mathematics Achievement, Grade 8",2000,#VALUE!
INDIA,"TIMSS - Mathematics Achievement, Grade 8",2001,#VALUE!
INDIA,"TIMSS - Mathematics Achievement, Grade 8",2002,#VALUE!
INDIA,"TIMSS - Mathematics Achievement, Grade 8",2003,#VALUE!
INDIA,"TIMSS - Mathematics Achievement, Grade 8",2004,#VALUE!
INDIA,"TIMSS - Mathematics Achievement, Grade 8",2005,#VALUE!
INDIA,"TIMSS - Mathematics Achievement, Grade 8",2006,#VALUE!
INDIA,"TIMSS - Mathematics Achievement, Grade 8",2007,#VALUE!
INDIA,"TIMSS - Mathematics Achievement, Grade 8",2008,#VALUE!
INDIA,"TIMSS - Mathematics Achievement, Grade 8",2009,#VALUE!
INDIA,"TIMSS - Mathematics Achievement, Grade 8",2010,#VALUE!
INDIA,"TIMSS - Mathematics Achievement, Grade 8",2011,#VALUE!
INDIA,"TIMSS - Mathematics Achievement, Grade 8",2012,#VALUE!
INDIA,"TIMSS - Mathematics Achievement, Grade 8",2013,#VALUE!
INDIA,"TIMSS - Mathematics Achievement, Grade 8",2014,#VALUE!
INDIA,Grade 8 - TIMSS,1990,#VALUE!
INDIA,Grade 8 - TIMSS,1991,#VALUE!
INDIA,Grade 8 - TIMSS,1992,#VALUE!
INDIA,Grade 8 - TIMSS,1993,#VALUE!
INDIA,Grade 8 - TIMSS,1994,#VALUE!
INDIA,Grade 8 - TIMSS,1995,#VALUE!
INDIA,Grade 8 - TIMSS,1996,#VALUE!
INDIA,Grade 8 - TIMSS,1997,#VALUE!
INDIA,Grade 8 - TIMSS,1998,#VALUE!
INDIA,Grade 8 - TIMSS,1999,#VALUE!
INDIA,Grade 8 - TIMSS,2000,#VALUE!
INDIA,Grade 8 - TIMSS,2001,#VALUE!
INDIA,Grade 8 - TIMSS,2002,#VALUE!
INDIA,Grade 8 - TIMSS,2003,#VALUE!
INDIA,Grade 8 - TIMSS,2004,#VALUE!
INDIA,Grade 8 - TIMSS,2005,#VALUE!
INDIA,Grade 8 - TIMSS,2006,#VALUE!
INDIA,Grade 8 - TIMSS,2007,#VALUE!
INDIA,Grade 8 - TIMSS,2008,#VALUE!
INDIA,Grade 8 - TIMSS,2009,#VALUE!
INDIA,Grade 8 - TIMSS,2010,#VALUE!
INDIA,Grade 8 - TIMSS,2011,#VALUE!
INDIA,Grade 8 - TIMSS,2012,#VALUE!
INDIA,Grade 8 - TIMSS,2013,#VALUE!
INDIA,Grade 8 - TIMSS,2014,#VALUE!
INDIA,"PISA - Science literacy, Grade 8",1990,#VALUE!
INDIA,"PISA - Science literacy, Grade 8",1991,#VALUE!
INDIA,"PISA - Science literacy, Grade 8",1992,#VALUE!
INDIA,"PISA - Science literacy, Grade 8",1993,#VALUE!
INDIA,"PISA - Science literacy, Grade 8",1994,#VALUE!
INDIA,"PISA - Science literacy, Grade 8",1995,#VALUE!
INDIA,"PISA - Science literacy, Grade 8",1996,#VALUE!
INDIA,"PISA - Science literacy, Grade 8",1997,#VALUE!
INDIA,"PISA - Science literacy, Grade 8",1998,#VALUE!
INDIA,"PISA - Science literacy, Grade 8",1999,#VALUE!
INDIA,"PISA - Science literacy, Grade 8",2000,#VALUE!
INDIA,"PISA - Science literacy, Grade 8",2001,#VALUE!
INDIA,"PISA - Science literacy, Grade 8",2002,#VALUE!
INDIA,"PISA - Science literacy, Grade 8",2003,#VALUE!
INDIA,"PISA - Science literacy, Grade 8",2004,#VALUE!
INDIA,"PISA - Science literacy, Grade 8",2005,#VALUE!
INDIA,"PISA - Science literacy, Grade 8",2006,#VALUE!
INDIA,"PISA - Science literacy, Grade 8",2007,#VALUE!
INDIA,"PISA - Science literacy, Grade 8",2008,#VALUE!
INDIA,"PISA - Science literacy, Grade 8",2009,#VALUE!
INDIA,"PISA - Science literacy, Grade 8",2010,#VALUE!
INDIA,"PISA - Science literacy, Grade 8",2011,#VALUE!
INDIA,"PISA - Science literacy, Grade 8",2012,#VALUE!
INDIA,"PISA - Science literacy, Grade 8",2013,#VALUE!
INDIA,"PISA - Science literacy, Grade 8",2014,#VALUE!
INDIA,"PISA - Mathematics literacy, Grade 8",1990,#VALUE!
INDIA,"PISA - Mathematics literacy, Grade 8",1991,#VALUE!
INDIA,"PISA - Mathematics literacy, Grade 8",1992,#VALUE!
INDIA,"PISA - Mathematics literacy, Grade 8",1993,#VALUE!
INDIA,"PISA - Mathematics literacy, Grade 8",1994,#VALUE!
INDIA,"PISA - Mathematics literacy, Grade 8",1995,#VALUE!
INDIA,"PISA - Mathematics literacy, Grade 8",1996,#VALUE!
INDIA,"PISA - Mathematics literacy, Grade 8",1997,#VALUE!
INDIA,"PISA - Mathematics literacy, Grade 8",1998,#VALUE!
INDIA,"PISA - Mathematics literacy, Grade 8",1999,#VALUE!
INDIA,"PISA - Mathematics literacy, Grade 8",2000,#VALUE!
INDIA,"PISA - Mathematics literacy, Grade 8",2001,#VALUE!
INDIA,"PISA - Mathematics literacy, Grade 8",2002,#VALUE!
INDIA,"PISA - Mathematics literacy, Grade 8",2003,#VALUE!
INDIA,"PISA - Mathematics literacy, Grade 8",2004,#VALUE!
INDIA,"PISA - Mathematics literacy, Grade 8",2005,#VALUE!
INDIA,"PISA - Mathematics literacy, Grade 8",2006,#VALUE!
INDIA,"PISA - Mathematics literacy, Grade 8",2007,#VALUE!
INDIA,"PISA - Mathematics literacy, Grade 8",2008,#VALUE!
INDIA,"PISA - Mathematics literacy, Grade 8",2009,#VALUE!
INDIA,"PISA - Mathematics literacy, Grade 8",2010,#VALUE!
INDIA,"PISA - Mathematics literacy, Grade 8",2011,#VALUE!
INDIA,"PISA - Mathematics literacy, Grade 8",2012,#VALUE!
INDIA,"PISA - Mathematics literacy, Grade 8",2013,#VALUE!
INDIA,"PISA - Mathematics literacy, Grade 8",2014,#VALUE!
INDIA,"PISA - Overall reading literacy, Grade 8",1990,#VALUE!
INDIA,"PISA - Overall reading literacy, Grade 8",1991,#VALUE!
INDIA,"PISA - Overall reading literacy, Grade 8",1992,#VALUE!
INDIA,"PISA - Overall reading literacy, Grade 8",1993,#VALUE!
INDIA,"PISA - Overall reading literacy, Grade 8",1994,#VALUE!
INDIA,"PISA - Overall reading literacy, Grade 8",1995,#VALUE!
INDIA,"PISA - Overall reading literacy, Grade 8",1996,#VALUE!
INDIA,"PISA - Overall reading literacy, Grade 8",1997,#VALUE!
INDIA,"PISA - Overall reading literacy, Grade 8",1998,#VALUE!
INDIA,"PISA - Overall reading literacy, Grade 8",1999,#VALUE!
INDIA,"PISA - Overall reading literacy, Grade 8",2000,#VALUE!
INDIA,"PISA - Overall reading literacy, Grade 8",2001,#VALUE!
INDIA,"PISA - Overall reading literacy, Grade 8",2002,#VALUE!
INDIA,"PISA - Overall reading literacy, Grade 8",2003,#VALUE!
INDIA,"PISA - Overall reading literacy, Grade 8",2004,#VALUE!
INDIA,"PISA - Overall reading literacy, Grade 8",2005,#VALUE!
INDIA,"PISA - Overall reading literacy, Grade 8",2006,#VALUE!
INDIA,"PISA - Overall reading literacy, Grade 8",2007,#VALUE!
INDIA,"PISA - Overall reading literacy, Grade 8",2008,#VALUE!
INDIA,"PISA - Overall reading literacy, Grade 8",2009,#VALUE!
INDIA,"PISA - Overall reading literacy, Grade 8",2010,#VALUE!
INDIA,"PISA - Overall reading literacy, Grade 8",2011,#VALUE!
INDIA,"PISA - Overall reading literacy, Grade 8",2012,#VALUE!
INDIA,"PISA - Overall reading literacy, Grade 8",2013,#VALUE!
INDIA,"PISA - Overall reading literacy, Grade 8",2014,#VALUE!
INDIA,Grade 8 - PISA,1990,#VALUE!
INDIA,Grade 8 - PISA,1991,#VALUE!
INDIA,Grade 8 - PISA,1992,#VALUE!
INDIA,Grade 8 - PISA,1993,#VALUE!
INDIA,Grade 8 - PISA,1994,#VALUE!
INDIA,Grade 8 - PISA,1995,#VALUE!
INDIA,Grade 8 - PISA,1996,#VALUE!
INDIA,Grade 8 - PISA,1997,#VALUE!
INDIA,Grade 8 - PISA,1998,#VALUE!
